image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
scgan_0031784,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031785,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031786,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031787,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031788,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031789,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0031790,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031791,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031792,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031793,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031794,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031795,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031796,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031797,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031798,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031799,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0031800,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031801,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031802,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031803,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031804,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031805,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031806,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031807,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031808,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031809,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031810,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031811,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031812,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031813,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031814,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031815,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031816,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031817,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031818,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031819,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031820,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031821,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031822,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031823,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0031824,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0031825,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031826,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031827,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0031828,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031829,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031830,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031831,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031832,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031833,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031834,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031835,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031836,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0031837,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031838,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031839,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031840,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031841,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031843,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031844,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031845,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031846,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031847,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031848,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031849,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031850,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031851,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031852,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0031853,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031854,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031855,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031856,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031857,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031858,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031859,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031860,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031861,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031862,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031863,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031864,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031865,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031866,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031867,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031868,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031869,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031870,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031871,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031872,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031873,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031874,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0031875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031876,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031877,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031878,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031879,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031880,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031881,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031882,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031883,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031884,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031885,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031886,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031887,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031888,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031889,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031890,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031891,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031892,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031893,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031894,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031895,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031896,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031897,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031898,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031899,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031900,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031901,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0031902,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031903,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031904,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031905,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031906,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031907,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031908,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031909,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031910,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031911,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031913,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031914,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031915,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031916,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031917,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031918,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0031919,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031920,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031921,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031922,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0031923,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031924,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031925,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0031926,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031927,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0031928,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031929,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0031930,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031931,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031932,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031933,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031934,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031935,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031936,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031937,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031938,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031939,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031940,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0031941,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031942,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031943,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0031944,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031945,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031946,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031947,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031948,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031949,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031950,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0031951,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031952,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031953,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031954,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031955,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0031956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031957,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031958,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031959,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031960,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031961,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031962,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031963,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031964,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031965,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031966,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031967,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031968,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031969,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031970,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031971,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0031972,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031973,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031974,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031975,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031976,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0031977,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0031978,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031979,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031980,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031981,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031982,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031983,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031984,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031985,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031986,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0031987,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031988,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031989,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0031990,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031991,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031992,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031993,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0031994,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031995,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031996,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0031997,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031998,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0031999,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032000,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032001,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032002,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032003,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032004,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032005,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032006,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032007,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032008,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032009,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032010,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032011,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032012,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032013,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032014,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032015,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032016,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032017,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032018,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032020,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032021,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032022,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032023,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032024,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032025,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032026,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032027,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032028,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032029,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032030,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032031,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032032,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032033,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032034,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032035,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032036,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032037,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032038,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032039,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032040,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032041,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032042,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032043,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032044,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032045,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032046,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032047,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032048,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032049,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032050,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032051,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032052,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032053,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032054,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032055,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032056,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032057,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0032058,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032059,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032060,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032061,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032062,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032063,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032064,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032065,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032066,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032067,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032068,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032069,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032070,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032071,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032072,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032073,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032074,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032075,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032076,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0032077,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032079,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032080,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032081,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032082,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032083,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032084,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032085,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032086,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032087,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032088,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032089,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032090,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032091,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032092,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032093,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032094,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032096,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032097,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032098,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032099,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032100,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032101,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032102,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032103,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032104,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032105,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032106,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032107,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032108,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032109,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032110,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032111,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032112,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032113,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032114,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0032115,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032116,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032117,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032118,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032119,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032120,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032121,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032122,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032123,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032124,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032125,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032126,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032127,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032128,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032129,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032130,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032131,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032132,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032133,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032134,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032136,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032137,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032138,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0032139,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032140,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032141,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032142,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032143,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032144,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032145,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032146,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032147,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032148,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032149,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032150,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032151,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032152,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0032153,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032154,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0032155,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032156,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032157,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032158,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032159,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032160,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032161,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032162,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032163,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032164,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0032165,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032166,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032167,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032168,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032169,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0032170,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0032171,0.0,1.0,0.0,0.0,0.0,0.0,0.0
